1	0.37757666666666667
2	0.3683628888888889
3	0.35914911111111114
4	0.3499353333333334
5	0.34072155555555556
6	0.3315077777777778
7	0.322294
8	0.3079718
9	0.2936496
10	0.2793274
11	0.2650052
12	0.250683
13	0.2450688
14	0.2394546
15	0.2338404
16	0.2282262
17	0.222612
18	0.21857186666666667
19	0.21453173333333334
20	0.2104916
21	0.20645146666666667
22	0.20241133333333333
23	0.1983712
24	0.19433106666666666
25	0.19103956666666666
26	0.18849670000000002
27	0.18595383333333335
28	0.18341096666666667
29	0.1808681
30	0.17832523333333333
31	0.17578236666666666
32	0.1732395
33	0.17069663333333335
34	0.16815376666666668
35	0.1656109
36	0.16306803333333333
37	0.16052516666666666
38	0.1579823
39	0.15543943333333332
40	0.15358833333333333
41	0.152429
42	0.15126966666666666
43	0.15011033333333335
44	0.148951
45	0.14779166666666665
46	0.14663233333333334
47	0.145473
48	0.14431366666666667
49	0.14315433333333333
50	0.141995
51	0.14083566666666666
52	0.13967633333333335
53	0.138517
54	0.13735766666666666
55	0.13619833333333334
56	0.135039
57	0.13387966666666667
58	0.13272033333333333
59	0.131561
60	0.13040166666666667
61	0.12924233333333335
62	0.128083
63	0.12736964
64	0.12665628
65	0.12594292
66	0.12522956
67	0.12451620000000001
68	0.12380284
69	0.12308948
70	0.12237612
71	0.12166276000000001
72	0.1209494
73	0.12023604
74	0.11952268
75	0.11880932
76	0.11809596
77	0.1173826
78	0.11666924000000001
79	0.11595588
80	0.11524252
81	0.11452916
82	0.1138158
83	0.11310244
84	0.11238908
85	0.11167572
86	0.11096236
87	0.110249
88	0.109909304
89	0.109569608
90	0.109229912
91	0.108890216
92	0.10855052
93	0.108210824
94	0.107871128
95	0.107531432
96	0.107191736
97	0.10685204
98	0.10651234400000001
99	0.10617264800000001
100	0.10583295200000001
101	0.10549325600000001
102	0.10515356000000001
103	0.104813864
104	0.104474168
105	0.104134472
106	0.103794776
107	0.10345508
108	0.103115384
109	0.102775688
110	0.102435992
111	0.102096296
112	0.1017566
113	0.101416904
114	0.101077208
115	0.100737512
116	0.100397816
117	0.10005812
118	0.099718424
119	0.099378728
120	0.099039032
121	0.098699336
122	0.09835964
123	0.098019944
124	0.097680248
125	0.097340552
126	0.097000856
127	0.09666116
128	0.096321464
129	0.095981768
130	0.095642072
131	0.095302376
132	0.09496268
133	0.094622984
134	0.09428328799999999
135	0.093943592
136	0.093603896
137	0.0932642
138	0.092924504
139	0.092584808
140	0.092245112
141	0.091905416
142	0.09156572
143	0.091226024
144	0.090886328
145	0.090546632
146	0.090206936
147	0.08986724
148	0.089527544
149	0.089187848
150	0.08893501
151	0.08876903
152	0.08860305
153	0.08843707
154	0.08827109
155	0.08810511
156	0.08793913
157	0.08777315
158	0.08760717
159	0.08744119
160	0.08727520999999999
161	0.08710923
162	0.08694325
163	0.08677727
164	0.08661129
165	0.08644531
166	0.08627933
167	0.08611335
168	0.08594737
169	0.08578139
170	0.08561541
171	0.08544942999999999
172	0.08528345
173	0.08511747
174	0.08495149
175	0.08478551
176	0.08461953
177	0.08445355
178	0.08428757
179	0.08412159
180	0.08395561
181	0.08378963
182	0.08362365
183	0.08345767
184	0.08329169
185	0.08312570999999999
186	0.08295973
187	0.08279375
188	0.08262777
189	0.08246179
190	0.08229581
191	0.08212983
192	0.08196385
193	0.08179787
194	0.08163189
195	0.08146591
196	0.08129992999999999
197	0.08113395
198	0.08096797
199	0.08080199
200	0.08063601
201	0.08047003
202	0.08030405
203	0.08013807
204	0.07997209
205	0.07980611
206	0.07964013
207	0.07947415
208	0.07930817
209	0.07914219
210	0.07897621
211	0.07881023
212	0.07864425
213	0.07847827
214	0.07831228999999999
215	0.07814631
216	0.07798033
217	0.07781435
218	0.07764837
219	0.07748239
220	0.07731641
221	0.07715042999999999
222	0.07698445
223	0.07681847
224	0.07665249
225	0.07648651
226	0.07632053
227	0.07615455
228	0.07598857
229	0.07582259
230	0.07565661
231	0.07549063
232	0.07532464999999999
233	0.07515867
234	0.07499269
235	0.07482671
236	0.07466073
237	0.07449475
238	0.07432877
239	0.07416278999999999
240	0.07399681
241	0.07383083
242	0.07366485
243	0.07349887
244	0.07333289
245	0.07316691
246	0.07300092999999999
247	0.07283495
248	0.07266897
249	0.07250299
250	0.07236816
251	0.07226447999999999
252	0.0721608
253	0.07205712
254	0.07195344
255	0.07184976
256	0.07174608
257	0.0716424
258	0.07153872
259	0.07143504
260	0.07133136
261	0.07122768
262	0.07112399999999999
263	0.07102032
264	0.07091664
265	0.07081296
266	0.07070928
267	0.0706056
268	0.07050192
269	0.07039824
270	0.07029456
271	0.07019088
272	0.0700872
273	0.06998352
274	0.06987984
275	0.06977616
276	0.06967248
277	0.0695688
278	0.06946512
279	0.06936144
280	0.06925776
281	0.06915408
282	0.0690504
283	0.06894672
284	0.06884304
285	0.06873936
286	0.06863568
287	0.068532
288	0.06842832
289	0.06832464
290	0.06822096
291	0.06811728
292	0.06801360000000001
293	0.06790992
294	0.06780624
295	0.06770256
296	0.06759888
297	0.0674952
298	0.06739152
299	0.06728784
300	0.06718416
301	0.06708048
302	0.0669768
303	0.06687312000000001
304	0.06676944
305	0.06666576
306	0.06656208
307	0.0664584
308	0.06635472
309	0.06625104
310	0.06614736
311	0.06604368000000001
312	0.06594
313	0.06583632
314	0.06573264
315	0.06562896
316	0.06552528
317	0.0654216
318	0.06531792
319	0.06521424
320	0.06511056
321	0.06500688
322	0.06490320000000001
323	0.06479952
324	0.06469584
325	0.06459216
326	0.06448848
327	0.0643848
328	0.06428112
329	0.06417744
330	0.06407376000000001
331	0.06397008
332	0.0638664
333	0.06376272000000001
334	0.06365904
335	0.06355536
336	0.06345168
337	0.063348
338	0.06324432
339	0.06314064
340	0.06303696
341	0.06293328000000001
342	0.0628296
343	0.06272592
344	0.06262224000000001
345	0.06251856
346	0.062414880000000006
347	0.062311200000000004
348	0.06220752
349	0.06210384
350	0.062025565000000005
351	0.061972695
352	0.061919825000000005
353	0.061866955
354	0.061814085000000005
355	0.061761215
356	0.061708345000000005
357	0.061655475
358	0.061602605000000005
359	0.061549735
360	0.061496865000000005
361	0.061443995
362	0.061391125000000005
363	0.061338255
364	0.061285385000000005
365	0.061232515
366	0.061179645000000005
367	0.061126775
368	0.061073905000000005
369	0.061021035
370	0.060968165000000005
371	0.060915295
372	0.060862425000000005
373	0.060809555
374	0.060756685000000005
375	0.060703815
376	0.060650945000000005
377	0.060598075
378	0.060545205000000005
379	0.060492335
380	0.060439465000000005
381	0.060386595
382	0.060333725000000005
383	0.060280855
384	0.060227985000000005
385	0.060175115
386	0.060122245000000005
387	0.060069375
388	0.060016505000000005
389	0.059963635
390	0.059910765000000005
391	0.059857895
392	0.059805025000000005
393	0.059752155
394	0.059699285000000005
395	0.059646415
396	0.059593545000000005
397	0.059540675
398	0.059487805000000005
399	0.059434935
400	0.059382065000000005
401	0.059329195
402	0.059276325000000005
403	0.059223455
404	0.059170585000000005
405	0.059117715
406	0.059064845000000005
407	0.059011975
408	0.058959105000000005
409	0.058906235
410	0.058853365000000005
411	0.058800495
412	0.058747625000000005
413	0.058694755
414	0.058641885000000005
415	0.058589015
416	0.058536145000000005
417	0.058483275
418	0.058430405000000005
419	0.058377535
420	0.058324665000000005
421	0.058271795
422	0.058218925000000005
423	0.058166055
424	0.058113185000000005
425	0.058060315
426	0.058007445000000005
427	0.057954575
428	0.057901705000000005
429	0.057848835
430	0.057795965000000005
431	0.057743095
432	0.057690225000000005
433	0.057637355
434	0.057584485000000005
435	0.057531615
436	0.057478745000000005
437	0.057425875
438	0.057373005000000005
439	0.057320135
440	0.057267265000000005
441	0.057214395
442	0.057161525000000005
443	0.057108655
444	0.057055785000000005
445	0.057002915
446	0.056950045000000005
447	0.056897175
448	0.056844305000000005
449	0.056791435
450	0.056747933333333334
451	0.0567138
452	0.05667966666666667
453	0.05664553333333334
454	0.056611400000000006
455	0.05657726666666667
456	0.056543133333333336
457	0.056509000000000004
458	0.05647486666666667
459	0.05644073333333333
460	0.0564066
461	0.05637246666666667
462	0.05633833333333334
463	0.0563042
464	0.05627006666666667
465	0.056235933333333335
466	0.0562018
467	0.05616766666666667
468	0.05613353333333333
469	0.0560994
470	0.05606526666666667
471	0.05603113333333334
472	0.055997000000000005
473	0.055962866666666666
474	0.055928733333333334
475	0.0558946
476	0.05586046666666667
477	0.05582633333333334
478	0.0557922
479	0.05575806666666667
480	0.055723933333333336
481	0.055689800000000005
482	0.05565566666666667
483	0.055621533333333334
484	0.0555874
485	0.05555326666666667
486	0.05551913333333334
487	0.055485
488	0.05545086666666667
489	0.055416733333333336
490	0.055382600000000004
